Iterations,Function Calls,Execution Time (s),Total Execution Time (s),Execution Memory (KB),Total Execution Memory (KB),CPU Usage (%),Memory Usage (MB),Memory Usage (%),Available Virtual Memory (MB),Swap Usage (MB),Swap Usage (%),Energy Usage (%),Download Speed (Mbps),Upload Speed (Mbps),Ping (ms),Disk Write Time (s),Disk Read Time (s),Server Response Time (s),label
12730553.12,5068.584156,63.13977642,126.080645,149.1198261,146.4939814,7.047152723,3144.634994,83.5475246,773.4716247,5064.97421,65.77894192,5.325923663,8.259559451,1.074735466,76.45224913,0.209016216,1.28198094,0.810161875,4
11930620.6,4872.659777,59.28496793,94.10866249,146.8098507,143.9919126,59.11014169,3009.502098,80.94720868,761.239659,5555.595524,72.77975663,19.49398451,10.47114501,1.360238748,52.7579999,0.163950589,0.126621369,1.013775464,4
13117991.01,5110.831959,59.98048757,92.2693622,148.2593438,140.0897035,7.827229617,2769.404857,67.55244916,1103.49639,4840.829064,64.33988529,4.597077611,15.17628542,5.90401185,49.87419475,0.182252375,0.105484218,1.004171953,4
12037308.14,4820.371121,58.6473697,88.25726207,147.2063951,145.6204137,7.240579531,3195.073327,77.77080773,783.6752485,4354.0717,58.19008009,9.049729799,24.7163894,4.498490554,54.23241401,0.165660856,0.122600077,1.461269731,4
12657871.24,5090.645541,65.81784231,99.37052719,149.1146787,141.1111792,6.385273952,2595.470819,67.28763079,1183.856842,5118.015824,65.00110825,14.14231869,8.514673797,1.48283125,54.08635685,0.179204455,0.113266004,0.81068103,4
12714237.13,4733.076113,77.59167331,109.7435541,143.7704999,147.9649376,13.41375699,3119.597918,78.18687008,864.0273444,4329.550436,55.88005479,8.406931809,6.608294129,1.156375931,60.7286982,0.171505382,0.127755281,1.72427168,4
11946723.52,4796.085655,62.49336349,108.4630865,143.0171478,141.8871991,8.626906297,3034.708247,71.79910484,1077.697003,4533.038154,56.62291515,8.68778314,3.249503433,2.392047323,56.37847557,0.212618862,0.114718321,7.551959638,4
12725019.94,4680.845821,62.00326577,96.77676501,144.8375218,150.6504728,11.41323328,2702.485894,73.96668083,1063.954367,4505.731063,59.85967964,12.30655925,37.33069364,2.163219717,40.95973496,0.202442603,0.112470274,1.285951029,4
11906502.42,4846.647763,58.03379454,90.80201669,148.5398997,146.2175011,7.170762281,2512.71869,65.29613062,1237.153229,3867.529503,50.08919537,6.108791862,21.07044584,2.942753673,39.3811945,0.182674773,0.112401295,0.689189394,4
12668463.41,5060.9229,57.58285237,93.58405304,144.4491312,143.5148692,10.50519529,3143.396179,80.61506193,856.2446988,4299.864934,53.79809952,9.874484654,17.18210717,2.912648939,154.7297722,0.212712014,0.104759034,0.787284418,4
12521497.85,4875.665998,58.6557333,88.43984559,141.116836,151.9133861,15.4587755,2854.671059,70.23500298,1061.635393,5050.83916,61.27027125,4.563827756,6.383810926,1.352395074,55.69657956,0.196392747,0.119729336,0.775476147,4
12797614.43,5027.506378,56.5399112,88.02930237,151.1728317,148.2337066,8.38621675,2790.85337,69.34423157,1074.199535,4838.310866,64.52198613,8.754757023,8.055025982,1.364653001,45.7105723,0.212556034,0.113940312,4.468402752,4
12496521.53,4684.40711,56.24289177,92.69187468,146.2021387,151.0414007,8.022672476,2818.938764,71.71552976,1219.218007,4227.081772,54.06999672,4.897649913,3.335138555,1.524214453,71.01454803,0.167824227,0.119507579,0.783318512,4
12313797.47,5033.288061,59.28001167,87.31637022,150.2923571,146.6003792,8.845142187,2870.037865,74.69599782,986.8811737,4763.466184,57.70148569,10.91719976,6.940126046,4.635607135,46.21412052,0.205300404,0.128560315,0.994707068,4
12241671.41,5100.231419,60.44373126,106.1490284,144.7609769,140.3473981,5.378126942,2648.524203,65.58721161,1253.540953,4171.161597,52.89585563,7.499742744,9.863743779,1.692032605,72.28696065,0.166715018,0.112363798,1.667098992,4
11989010.61,5026.202595,59.72965362,86.13786917,150.8383496,139.1263983,3.877225856,2750.312825,68.19605089,1144.204172,5024.20592,66.95948133,4.476578676,14.00337956,3.489074872,51.6403191,0.195169246,0.120952715,0.931875596,4
12479784.61,4972.7594,59.8959665,95.30188651,140.9229436,148.4087665,11.00397277,2811.3753,68.90193577,1067.564592,4805.185595,59.46386225,12.83337844,37.70701782,2.002575567,43.56679762,0.195400321,0.114172666,1.285717259,4
13000622.36,4844.659964,58.54057028,95.96441534,147.8972385,142.9062786,8.92499337,2737.664667,70.6022993,1129.06242,4803.056761,62.44032864,8.252938698,7.804793909,1.29051122,46.52913258,0.212126027,0.108043176,4.30645027,4
12364659.4,4979.695064,63.19360507,97.24095108,142.6466325,147.2078763,10.08566759,2798.7767,77.37253215,1011.19793,4496.338668,62.20215205,10.26977346,8.581702566,5.475740712,49.77273975,0.169819726,0.109990068,0.989041916,4
12502878.25,4881.824947,61.20946605,94.20673366,143.7461568,147.5032411,9.54640044,3110.663513,79.50189866,721.6039016,5112.039131,68.77029176,5.865984474,17.03476463,2.793991771,53.23032412,0.173551349,0.112951517,0.072974159,4
12733535.38,5142.77392,65.23429433,88.7490988,147.5737816,149.2739092,5.845793566,2926.09988,69.83548423,1137.379454,4478.077287,57.25573818,6.573413144,19.15685018,5.858477242,37.76362129,0.176110689,0.126664869,0.660481769,4
12730978.45,4714.692027,61.21077286,93.00009229,141.4305632,139.7242867,9.73994403,2880.258256,77.78614973,1010.187245,4913.738411,60.34261759,11.18516685,6.57897894,4.474916232,47.49165317,0.205036918,0.123611367,1.02443804,4
12432116.55,5041.13458,57.73229283,98.47423346,147.3331809,139.9661769,10.25500253,2896.266292,75.64644952,984.4056377,4331.760899,53.89465245,9.307133249,4.060744763,1.498894774,50.24611596,0.204349613,0.113589622,0.976535402,4
12413117.98,4795.905271,58.47305218,91.09382249,138.4255058,145.5798877,62.91211635,3152.420802,83.14063854,768.4653055,5624.521604,70.13472924,18.90282714,9.779656101,1.378398455,54.00397275,0.176673328,0.121179044,1.023513718,4
12371991.81,4946.949585,61.67044887,100.3732118,151.4848052,144.6669766,27.28101959,2877.924839,72.02896484,1116.111226,5356.622556,68.19737928,13.81891403,5.762270426,2.737814681,51.64930277,0.174761125,0.110543702,1.019056532,4
13098405.24,4786.134336,63.53183944,94.52898266,151.1135629,142.4278343,9.401868995,3055.229768,75.52674666,989.4450531,4647.634082,58.2112239,10.35441669,6.924429473,4.346439238,45.73733657,0.207377007,0.12752754,1.048178928,4
12759815.57,4835.576926,67.1020967,100.0412438,144.2267107,149.3387661,11.18810535,3054.736447,78.26482303,807.1339844,5377.248018,72.11113369,12.56909995,7.07176657,3.149725298,60.76886339,0.175093449,0.12454608,1.052585624,4
12075790.28,4993.007485,56.76563836,98.33202968,143.8616819,152.891893,5.636143556,2864.166939,70.77575665,1139.130088,3833.210714,51.8182522,6.191393308,9.436918705,3.896212114,57.12975549,0.189970608,0.10724044,3.876825172,4
12870536.14,4874.179881,58.60570347,120.6982692,141.7318115,146.4151035,11.49966884,2758.628293,68.95190535,1236.661833,4801.710985,62.92007573,11.9612175,7.719765976,5.107261078,54.839833,0.187007805,0.127689187,0.905449964,4
12542160.59,5066.543879,59.52926798,87.96070277,145.9145572,146.4473493,9.593845494,2755.956737,71.14402604,1200.179189,4978.508612,63.57659452,7.484367254,4.320591867,1.87130828,66.2525787,0.163726399,0.129828175,1.251780534,4
12093037.92,4999.130087,60.0075123,98.77709832,145.0661718,139.367644,7.332011567,2674.231782,67.93016909,1246.376494,4511.478127,62.61350798,10.15874477,30.70676118,2.455673673,38.50207522,0.185712857,0.111667904,1.119683808,4
13078255.3,4817.212733,60.20985242,99.31885309,138.5549843,145.6326078,4.423220895,2868.458893,72.03138929,1107.195111,5229.184165,68.1508405,5.23735808,3.406337817,1.016886405,57.36128227,0.196352782,0.118912155,0.975193333,4
12073326.17,5073.285255,63.39088207,101.6774875,138.5432914,138.8840612,5.54309104,2705.079419,71.77597522,1127.52487,5104.690234,67.05678651,5.955392787,10.53623057,1.387440074,49.15502327,0.17891361,0.124049996,0.91954096,4
12168076.3,4839.909019,63.33869871,103.0362062,150.8790266,146.7579196,26.10487361,2670.015208,70.38988411,1142.779067,4883.042718,65.02242461,13.4016846,6.025096463,2.858529866,49.89973812,0.17767646,0.113855142,0.967140992,4
13073975.55,4957.940449,62.2453125,100.6842379,142.9786387,151.7806992,9.383677549,2533.148325,64.83491742,1264.346477,4233.540058,52.74734958,7.796690325,16.85454881,5.289526584,48.38145208,0.196535247,0.128009547,0.955187796,4
12379140.9,5044.569351,62.46324966,126.7139789,138.7939446,150.218115,9.789864001,3031.949829,73.53348348,918.4324817,4698.026547,63.33264655,14.75539891,3.697959106,1.297505718,75.47373426,0.175442115,0.12928141,6.106127244,4
12968617.86,4766.848977,59.65805828,103.3062626,141.1730185,150.679661,5.311466774,2778.708738,70.17358726,1234.594212,4281.597676,54.37854426,7.480319877,9.809509236,1.69432668,72.13627249,0.163870093,0.10979318,1.69547419,4
11862785.45,4600.205352,60.62590472,94.67804114,147.8896509,148.5019059,5.993093825,2900.271691,75.01074319,1012.055689,4647.841314,58.33326125,4.732790433,13.44107713,2.820881107,44.02105051,0.198178352,0.121103511,0.970725136,4
12071074.6,5189.35357,55.81928681,97.02859999,143.9315747,143.7850422,5.855326196,2729.771619,69.63366296,1290.080924,3994.801858,49.27195232,9.409500316,12.19503823,4.962499978,60.72318379,0.196953234,0.107991527,1.409627445,4
12324648.31,4775.080461,57.66610391,95.50052758,147.3298266,152.3564618,82.29899214,2615.455851,68.26131308,1216.130793,4591.235936,60.925642,37.14304079,27.97147732,3.615802289,98.86010704,0.178436411,0.113627653,1.148556041,4
12746943.84,5015.87006,61.71909739,125.5758688,145.8148058,150.7424436,8.808189724,2591.471345,65.58662056,1343.254582,3358.052147,47.30664745,4.425363291,4.578760164,0.42325321,61.57265331,0.168506962,0.129515647,2.107520525,4
12727405.45,4944.513474,68.49637743,94.35545132,150.8340235,138.9512064,32.15573118,3083.704381,81.84457261,811.1889107,4031.779691,51.62429333,103.8195216,34.68818407,2.471667694,65.43056381,0.178438397,0.107226489,0.486601061,4
12730553.12,5068.584156,63.13977642,126.080645,149.1198261,146.4939814,7.047152723,3144.634994,83.5475246,773.4716247,5064.97421,65.77894192,5.325923663,8.259559451,1.074735466,76.45224913,0.209016216,1.28198094,0.810161875,4
12201184.06,4875.121053,59.81823938,97.64762394,146.1442151,140.8420697,8.577714556,2836.201488,75.80934545,1058.963336,4876.442933,62.93450772,9.672634637,7.204406136,0.893626485,90.3392735,0.165980039,0.126073538,0.922709713,4
12562539.61,4894.093272,55.35543033,91.12985889,141.1186301,142.1457426,38.9053315,2920.359975,72.68285709,974.7837,4092.460803,54.21775264,8.924374985,9.108727238,1.363976436,58.34779127,0.177824774,0.108127387,0.784537569,4
12039620.14,4983.523058,66.58083422,93.03701025,147.5054625,142.7719665,9.857814516,2876.938693,75.68988491,989.7399279,4616.625298,58.74081656,10.23437289,8.157674463,5.228019704,47.40945756,0.172331703,0.110151644,0.992723644,4
12383286.92,4661.792649,58.79129701,87.19733239,147.1163667,148.132121,8.404203947,2869.332509,73.0530234,1123.520463,4366.253333,53.53830239,13.06403048,19.80929448,4.891153435,47.24867635,0.211609256,0.159362041,0.839307146,4
12379140.9,5044.569351,62.46324966,126.7139789,138.7939446,150.218115,9.789864001,3031.949829,73.53348348,918.4324817,4698.026547,63.33264655,14.75539891,3.697959106,1.297505718,75.47373426,0.175442115,0.12928141,6.106127244,4
12167688.96,4700.277585,60.1040493,91.19980027,142.4702994,140.2350593,7.871806274,2838.582013,71.45579917,1206.962301,4056.265978,57.32435048,4.62788885,3.13341529,1.550542869,70.29748128,0.176243822,0.11525669,0.833244136,4
13095069.02,4783.221682,59.23138414,89.66434765,147.8361502,146.5503963,36.86306878,2874.434191,74.4762406,1004.321069,4088.280635,54.79741355,9.239726502,8.761365932,1.356260823,61.82704192,0.178252191,0.110069245,0.783090422,4
12346816.49,5052.707727,63.71115482,92.7430745,144.2242023,139.8501146,8.738862634,3038.917006,73.40579482,1021.587708,4217.131942,53.87172961,5.592087472,9.679511628,1.459606275,48.98760096,0.193891098,0.106684126,0.892381101,4
12386829.73,4944.798701,65.25627062,125.7377877,151.1917571,151.7817297,4.850658761,3010.305851,71.61799133,1033.243,4207.505245,54.40584284,7.070729167,0.342641873,0.5455321,66.03126352,0.197547839,0.110906323,8.489247974,4
11945462.26,5076.930162,58.58820596,92.15158113,147.6075886,139.1172516,7.270731903,2891.78076,70.67929543,1065.303668,4891.003125,65.23699846,5.410078792,10.54729842,3.690070334,44.53294952,0.240773882,0.12942295,1.690910619,4
12276505.69,4806.584403,63.14073122,106.5278028,142.6205569,153.0510873,8.868125938,2539.397106,66.3993765,1296.287232,4045.012274,51.17828996,7.690816093,15.92491341,4.938747956,49.24843843,0.191034175,0.128327236,0.976886789,4
12965428.87,5028.722871,57.42204403,89.44967546,147.2505968,146.948816,9.49615238,2817.129442,71.53300196,1020.420079,4522.686337,63.18997583,8.432015972,39.28469345,1.560198699,45.29880476,0.192189833,0.122712004,1.228363208,4
12931193.71,5060.27389,61.55082955,97.93177102,149.2104129,140.9661564,7.427926306,2983.628154,75.0901491,1012.240857,4747.156376,65.60257745,8.256149704,2.011021803,1.841892284,65.98899479,0.208290565,0.113557675,1.709591031,4
11921897.5,4700.035252,58.32538235,93.3039474,139.2092552,147.3564041,10.2948127,3062.932857,77.75978721,874.6372804,5611.690446,69.0021093,18.54679719,8.217141884,1.759709426,63.6441,0.177374615,0.125049578,0.720862585,4
12819827.56,5013.565172,57.76843415,87.41880851,150.2330939,140.0644616,8.829213136,3153.650253,76.95622675,931.9832269,4454.485614,54.93788791,4.683386127,24.86976341,4.127672728,49.16560181,0.217233301,0.120483881,0.682317535,4
12810942.24,4774.349544,60.24739244,95.66331851,148.1256279,139.7981672,44.00528742,3158.163125,78.92977341,876.421268,4658.744654,59.01064638,13.52536395,5.943368037,5.460945511,54.17544127,0.213411969,0.123441392,1.031392616,4
12683009.27,5007.145994,62.24998191,93.39185928,147.3975827,144.9436219,63.76180316,3216.883398,77.35886817,820.008555,5288.263045,72.52085756,18.60394638,9.964547094,1.30403145,54.06228779,0.166205673,0.127643724,1.001400719,4
12123735.6,4762.803585,61.40822996,94.99324584,143.7678464,147.4460518,7.328639511,2919.346857,80.40027358,899.4567188,4546.73463,57.77090405,6.699794075,23.77207537,4.279550686,54.8050229,0.178825683,0.110600016,0.459493889,4
12161952.82,5029.785988,61.8863891,96.70901401,150.2266245,149.1831325,5.30277451,2733.941787,73.91024128,1088.685692,4244.657637,57.08604839,8.857671412,0.193683805,0.679778968,48.1889331,0.178479045,0.105846868,0.349136781,4
12906902.18,4918.465355,60.88673183,105.813515,139.4889682,151.2716159,9.334354034,2996.218072,74.7650657,925.7793727,4690.522307,56.35915486,7.822421244,8.103863011,1.763103419,66.12025232,0.177495693,0.122156213,1.018993747,4
12466191.04,4939.670301,59.5909499,93.58177582,147.1206993,145.7346357,12.27812954,3028.69764,77.7604891,1048.536063,5089.800106,66.95166048,9.733444375,12.23622527,2.646417262,65.49455389,0.183488495,0.128432877,1.080075499,4
12417616.82,4829.251222,61.22370596,89.18269841,145.660352,145.2858101,8.454881129,2809.370579,69.95808117,1227.524564,4860.777289,66.21240349,8.605578063,11.46637878,3.942680207,58.19280187,0.220920859,0.121733149,0.91061095,4
13043802.75,5004.838022,58.45331289,124.2001767,146.8265793,147.5334245,3.173705978,3172.005165,78.68858538,860.4196583,3952.376401,51.42281844,2.872970215,26.29689169,1.636707907,49.99978166,0.210834716,0.117762975,1.843619073,4
12086667.35,4855.966315,63.52490851,96.51802959,142.9906069,150.8816769,11.37384692,2786.610305,67.93265973,1240.287409,4274.237918,55.00679815,10.08807481,3.903720771,4.913403372,46.59166841,0.198402085,1.40730488,0.802843219,4
11906502.42,4846.647763,58.03379454,90.80201669,148.5398997,146.2175011,7.170762281,2512.71869,65.29613062,1237.153229,3867.529503,50.08919537,6.108791862,21.07044584,2.942753673,39.3811945,0.182674773,0.112401295,0.689189394,4
12870326.51,5057.556766,61.6841764,95.68311573,139.9930108,138.6600937,5.632158015,2907.853543,69.11210502,1127.707063,4138.733368,57.07012733,9.272640402,0.201948056,0.650596091,48.32087672,0.183480285,0.110877787,0.344815514,4
12100418.31,4972.190489,58.3020668,93.196468,141.9985413,146.4389593,8.138810513,2682.264952,67.44354757,1239.137416,4781.579305,66.35036998,8.560260734,11.09499359,3.900075295,53.14700814,0.207902084,0.125882541,0.904265914,4
12674492.88,5025.905363,61.86699291,93.23567802,143.1581909,143.4333921,7.908848857,3072.689727,75.35641458,907.1138142,3961.025938,55.43094415,15.60093662,6.645858636,1.929155808,73.57852925,0.179416848,0.157247443,0.969214776,4
12655991.42,5099.406285,60.4906524,96.99522599,151.2922352,139.8306579,7.562904649,2606.061841,66.81383855,1160.870336,4066.112289,53.24264614,5.953370114,12.9374968,1.86665897,43.96345176,0.193135493,0.123873034,0.749430769,4
12719076.47,4891.534555,61.96274313,94.08684678,139.994071,139.4304475,12.13983377,2923.073398,69.65749185,1123.473266,4972.904015,67.05803076,14.41323836,6.408842681,1.652793607,48.0295748,0.178383466,0.123195075,0.878190915,4
12864085.43,5188.270444,57.9735121,107.7330355,141.3354173,146.7381333,9.00822274,2736.112158,66.9071419,1221.314198,5206.53896,67.3931863,8.899495202,2.628838888,0.644333526,101.0105547,0.164647972,0.106325493,0.84697526,4
11976471.97,4773.502014,62.90587581,105.5408339,146.3369407,142.6193104,5.320425105,2708.174732,69.01370076,1270.228429,4154.755816,57.7386657,7.859192946,9.953423826,1.662689455,77.21496782,0.171608926,0.113466391,1.62738222,4
12241196.8,4806.995736,75.34576426,109.7036691,140.1219063,142.6626602,14.07422352,3141.864598,76.6336756,834.0005647,4293.506104,59.9464729,8.729349506,6.307965808,1.134009173,61.72543595,0.164376966,0.123041008,1.84493876,4
12386829.73,4944.798701,65.25627062,125.7377877,151.1917571,151.7817297,4.850658761,3010.305851,71.61799133,1033.243,4207.505245,54.40584284,7.070729167,0.342641873,0.5455321,66.03126352,0.197547839,0.110906323,8.489247974,4
11894738.73,4910.485995,62.74761905,95.85272844,145.6855701,140.843552,7.619368971,3049.241071,78.30211529,758.0593241,4287.822294,56.04006866,9.410606287,25.34333741,4.501107054,53.07194375,0.166493224,0.126981513,1.4811285,4
12982195.65,4764.613465,62.34127154,113.7797746,148.520369,140.8793184,7.942884471,2869.474848,72.90198781,1020.179395,4418.859259,55.6809556,8.208725258,3.413014055,2.531758853,55.64581073,0.203753941,0.104975056,7.724796062,4
12534184.17,4935.022666,56.29441582,95.02101763,146.529768,140.1522752,9.722532327,2923.886693,74.09407459,1086.998911,4633.054063,61.96545653,8.711984122,38.67118002,1.691175817,44.67403373,0.191759016,0.127208124,1.257612514,4
12512786.23,4977.963565,58.82040046,93.49497454,137.7511681,149.725116,7.788239595,3116.338393,78.35604424,734.0755557,4355.636189,58.07358113,9.395733621,25.36374112,4.634325101,54.28742086,0.163598619,0.120501051,1.485497912,4
11938974.16,4678.918207,60.26832389,126.2655864,146.9859413,146.3035532,9.475899503,2851.431018,73.62982009,1001.903548,4958.630997,66.67879058,8.797779683,9.159953657,1.252090374,58.2803691,0.173764775,0.125786516,0.845431991,4
12876875.53,5008.302465,56.51575764,95.40976524,140.3990288,150.0434955,10.47360138,3012.272411,77.16205095,997.8869189,4256.996556,51.85733833,8.860923899,4.224938138,1.396365473,51.27372906,0.197152435,0.105324045,0.895754363,4
12014917.41,5125.498937,57.98747252,104.6246515,139.4540811,145.2281005,9.929777669,2773.295286,74.20772804,1037.731258,4465.901723,56.76386154,7.649259009,10.28788073,1.254489444,51.5079205,0.232344889,0.104562699,0.978721251,4
12499628.6,5071.443668,60.87077998,98.28854104,142.798572,138.6870074,11.80544583,3049.188544,70.57993821,1006.342249,5727.697476,70.67814231,8.120167333,9.558859708,2.175477,51.12902352,0.171913603,0.12181945,1.03832215,4
12240410.22,4904.009334,57.70033256,103.4519169,143.65492,144.0954401,10.57377673,2709.24602,66.89343432,1286.960759,4542.655454,58.08387602,7.766377769,14.50701173,3.769147104,178.7123681,0.181809996,0.120361715,1.34094903,4
12656737.89,4562.687285,58.9845024,109.0216423,146.667233,148.5428082,27.88515418,2889.442106,72.25983935,1188.059227,4965.042133,70.10843937,13.01208513,6.23964135,2.803730466,50.74106172,0.172007521,0.108715012,1.031186288,4
12750709.07,5014.065739,63.63871978,97.87149581,151.111347,143.8464823,8.774373092,2618.868135,69.58394452,1242.841673,3911.473153,52.5856961,8.36684524,21.26953831,7.852836425,65.40056988,0.169053435,0.130085369,1.168679864,4
12948551.01,4966.725436,64.24386827,94.72806798,150.4955597,152.7140337,8.175470578,2840.142527,75.04791872,1013.116021,4158.515677,57.40260906,5.465193162,9.15348762,1.469575149,51.40266183,0.180804916,0.108351721,0.829669676,4
12563715.22,5066.051943,64.16894436,91.78810521,151.4390753,150.7960676,11.27101963,2617.130643,68.81156111,1263.394728,4473.516626,55.07754133,9.882886289,3.789734075,5.00528561,47.81864406,0.205560031,1.452850888,0.80283058,4
12834568.73,5102.087946,57.84319671,89.8565514,137.5353859,148.6064106,11.98680336,3059.302273,71.88363007,978.9627347,4869.523919,66.42864115,9.26552398,12.24068047,2.801940316,61.76009262,0.178641124,0.130548258,1.145155511,4
12797614.43,5027.506378,56.5399112,88.02930237,151.1728317,148.2337066,8.38621675,2790.85337,69.34423157,1074.199535,4838.310866,64.52198613,8.754757023,8.055025982,1.364653001,45.7105723,0.212556034,0.113940312,4.468402752,4
12519135.35,5030.879152,62.23647861,101.9537698,144.1991088,149.1756688,7.443978299,2922.479929,74.18630727,1075.305513,4055.326146,53.33698123,7.483212334,6.67836348,1.179938627,62.36289344,0.262310713,0.104856971,1.289019874,4
12382547.57,4649.750155,64.24202545,100.6145024,139.2820408,144.9999059,11.51316989,3419.532278,79.87910689,673.8204725,5493.65854,74.10915553,10.95455063,6.499864086,2.075456918,49.47462358,0.178979783,0.134814767,3.523495907,4
11946723.52,4796.085655,62.49336349,108.4630865,143.0171478,141.8871991,8.626906297,3034.708247,71.79910484,1077.697003,4533.038154,56.62291515,8.68778314,3.249503433,2.392047323,56.37847557,0.212618862,0.114718321,7.551959638,4
12667499.01,5016.673673,58.42793483,96.07019226,144.0604186,140.671767,10.84150665,3095.391658,76.97366525,849.5009265,4922.618603,64.47412962,13.74144805,0.65449338,0.679415737,76.78009308,0.190933115,0.129899065,0.908175288,4
12437683.53,4971.88893,59.69048809,84.27644721,139.1327159,141.1400952,8.820828781,3106.323482,78.62539538,927.1127969,4270.215593,54.55279212,4.51599548,25.42096089,4.094466136,49.0052412,0.208466823,0.131088418,0.653953655,4
12131608.87,4745.083712,57.16878505,94.91279106,141.8951144,152.3272588,9.755762321,2884.072426,73.19825574,1034.001456,4484.233757,60.92739014,8.767592772,36.93233518,1.697203232,44.83489211,0.192246545,0.124146884,1.213988737,4
12714237.13,4733.076113,77.59167331,109.7435541,143.7704999,147.9649376,13.41375699,3119.597918,78.18687008,864.0273444,4329.550436,55.88005479,8.406931809,6.608294129,1.156375931,60.7286982,0.171505382,0.127755281,1.72427168,4
12168076.3,4839.909019,63.33869871,103.0362062,150.8790266,146.7579196,26.10487361,2670.015208,70.38988411,1142.779067,4883.042718,65.02242461,13.4016846,6.025096463,2.858529866,49.89973812,0.17767646,0.113855142,0.967140992,4
12742360.38,4929.759702,75.92681376,106.964259,150.1541785,147.1648115,12.86226502,3110.422889,76.37023007,802.9220008,4446.422303,55.6925199,8.719686133,6.313844743,1.155395308,63.37888625,0.17402581,0.122633444,1.766610553,4
12755006.46,4846.898087,57.42762833,93.71660339,148.3681579,140.6105344,7.280610643,2816.773008,74.95587753,1091.215132,4893.168487,64.45445806,5.550497932,10.91038922,3.590699615,46.9508062,0.241265036,0.129326715,1.626158411,4
12078290.98,4712.228105,61.60970386,96.0612861,138.7236269,147.4298764,11.34738364,2927.856032,73.27336748,936.858832,4567.279636,58.27613639,6.730890294,31.70338228,2.833302864,50.06209209,0.191056893,0.126264985,0.977765142,4
12432116.55,5041.13458,57.73229283,98.47423346,147.3331809,139.9661769,10.25500253,2896.266292,75.64644952,984.4056377,4331.760899,53.89465245,9.307133249,4.060744763,1.498894774,50.24611596,0.204349613,0.113589622,0.976535402,4
12569589.62,4791.946854,59.82102242,90.71624887,145.8170385,142.3551988,7.223166648,2698.347243,69.54733499,1172.032494,4892.549907,66.2466509,4.76142984,15.65048893,6.269816357,52.59228942,0.194925115,0.112570508,0.952048543,4
12120506.01,4804.145284,59.75528513,90.4767543,146.0415447,149.6656518,11.56430918,2912.029034,71.63727645,1029.115612,4332.7623,56.22700191,6.186054305,5.774246417,1.718174514,43.93405607,0.175067339,0.12218043,2.001358525,4
12405170.28,4835.808849,60.76431633,88.58206609,140.1478577,146.8710391,14.84997443,3089.949878,75.56089842,818.6410217,5050.390229,64.90475394,10.1759857,6.922444247,1.310933433,63.00091739,0.189594363,0.125501867,1.151041232,4
11880482.56,4997.157659,59.66400292,87.18992992,139.9925865,141.6213746,4.823417708,2704.734945,68.52298253,1372.641762,3842.515318,51.37845599,5.396298082,16.785714,1.338244723,51.57996848,0.200132021,0.12918558,0.729769892,4
12419980.87,5114.805506,61.11436483,88.05710627,141.3533458,145.3000375,8.399838027,3006.958568,75.74381048,1029.112636,4454.305494,56.00374399,5.644585726,9.692542235,1.515795464,48.59979645,0.181195334,0.109766119,0.822586436,4
11984919.91,4958.784679,57.9331123,99.70208874,142.1680669,140.657827,9.917265845,2576.610106,70.17671242,1308.063984,4633.452473,58.18838578,7.98785786,14.36980706,3.789810416,171.6163815,0.180042824,0.122932415,1.339134984,4
12276505.69,4806.584403,63.14073122,106.5278028,142.6205569,153.0510873,8.868125938,2539.397106,66.3993765,1296.287232,4045.012274,51.17828996,7.690816093,15.92491341,4.938747956,49.24843843,0.191034175,0.128327236,0.976886789,4
13033366.01,4700.83439,63.87221288,104.8995769,139.9501292,140.482711,11.55940496,3203.629334,75.90279772,786.9126268,5613.072372,73.78185342,12.29038816,7.689282061,3.078902933,58.25539334,0.166205735,0.130620174,1.052413907,4
11918432.24,4763.102422,57.43899375,102.8355277,138.186631,151.5431506,7.933602744,3033.833953,79.09795006,945.5478122,4081.612015,53.55179119,7.323719138,2.704008941,1.288590007,46.37164882,0.186655638,0.124138564,0.863407907,4
13095069.02,4783.221682,59.23138414,89.66434765,147.8361502,146.5503963,36.86306878,2874.434191,74.4762406,1004.321069,4088.280635,54.79741355,9.239726502,8.761365932,1.356260823,61.82704192,0.178252191,0.110069245,0.783090422,4
12356873.69,5008.142708,60.627416,99.27826078,141.6850741,140.0261241,8.957683069,2769.739458,71.30135099,1221.202337,5036.401099,64.47982005,8.11323913,2.524641985,0.626706183,101.8542989,0.172666063,0.108031443,0.830026974,4
12869845.37,4967.175828,61.76152368,94.7039368,146.6663203,144.5299434,11.78401262,2828.834629,69.63682211,1109.022258,5253.237216,69.36128617,13.97890056,6.991460036,1.679160832,45.7449089,0.185970564,0.121253841,0.85994104,4
12417616.82,4829.251222,61.22370596,89.18269841,145.660352,145.2858101,8.454881129,2809.370579,69.95808117,1227.524564,4860.777289,66.21240349,8.605578063,11.46637878,3.942680207,58.19280187,0.220920859,0.121733149,0.91061095,4
12945162.37,4789.705209,60.17425552,116.1310923,141.2245008,150.8460338,9.581936115,2940.608977,76.04753117,949.176672,5019.092977,64.28543856,14.11946383,3.922038929,1.325965093,75.18797546,0.178469073,0.122379992,5.867825665,4
12241196.8,4806.995736,75.34576426,109.7036691,140.1219063,142.6626602,14.07422352,3141.864598,76.6336756,834.0005647,4293.506104,59.9464729,8.729349506,6.307965808,1.134009173,61.72543595,0.164376966,0.123041008,1.84493876,4
