Iterations,Function Calls,Execution Time (s),Total Execution Time (s),Execution Memory (KB),Total Execution Memory (KB),CPU Usage (%),Memory Usage (MB),Memory Usage (%),Available Virtual Memory (MB),Swap Usage (MB),Swap Usage (%),Energy Usage (%),Download Speed (Mbps),Upload Speed (Mbps),Ping (ms),Disk Write Time (s),Disk Read Time (s),Server RT,label
1230355.837,1462.72642,4.904345885,34.23914297,144.7707347,147.0616968,16.86867195,2903.052367,75.59878481,1115.063758,5210.916856,79.00831495,43.64631179,19.81528055,5.781623201,56.11077086,0.77359556,0.446329737,0.561878129,12
1198704.214,1428.877438,5.181349717,35.10336121,146.2359815,152.8063566,16.67284104,2760.530122,69.26005813,1033.231659,5246.250895,77.39691022,45.33169057,20.60587723,5.855861136,58.24906312,0.813762263,0.444468444,0.560523619,12
1013422.557,1379.507275,4.676831131,35.57574644,144.2452215,149.8982289,5.632928468,3250.655848,77.39088947,805.3241363,5359.228648,83.26785583,6.459076501,22.39734138,1.161408152,48.87032902,0.1983687,0.124631367,0.716649631,12
10469632.31,4790.810197,55.67971736,84.644207,140.6170377,152.9972137,9.818632289,2886.010521,72.05184737,962.5285212,5099.221565,80.81073595,5.568880393,15.94872465,3.015654834,56.27781848,0.165606818,0.106153574,0.593316426,12
10114337.99,4394.551945,47.21805935,105.6960954,144.7516089,146.5489639,5.254032501,2693.412978,70.34136857,1296.492689,3399.9292,52.85092624,4.552954115,12.32335525,0.416738979,270.8591422,0.186637015,0.121258683,0.85221111,12
1266674.994,1529.271217,5.22792223,38.48562228,137.6426716,151.3127426,6.181826434,2527.211576,63.09060777,1481.58963,3300.145945,55.06005565,9.235669049,14.98869784,1.285809019,46.75850127,0.195330971,0.104809844,0.745471666,12
3666522.656,2647.280646,28.08052525,59.82557773,140.3529524,145.8651631,6.92624651,2900.574619,73.42042498,1037.030917,5335.792925,78.56105179,7.944264431,16.46553187,1.047095964,53.27371696,0.189348902,0.119547767,0.552233611,12
753362.4413,1131.747135,3.05402124,42.83228066,144.3310544,138.7149733,93.95307293,3171.540372,83.75288768,817.1140894,4809.708166,59.95475906,72.16393664,10.54872678,2.421364693,56.28755392,0.196133971,0.135439981,0.508078665,12
3901603.118,2555.862922,16.74736933,49.75447024,151.2732044,152.3932896,9.141628631,2816.307682,73.06367504,1005.721608,4955.576209,66.34390983,8.357794514,15.34787964,1.012778884,49.71654251,0.20118558,0.109621878,0.834814058,12
10620806.21,4601.848617,55.79492483,87.31996197,148.1548174,152.4448756,11.21131443,2676.889798,68.78685215,1302.739392,4925.161363,73.94586094,11.74973283,8.481010519,3.279753849,69.30481412,0.183858282,0.162451256,0.803359686,12
5533191.678,2993.553987,25.46393207,53.54076211,146.5524969,152.5115347,9.587253103,2879.490192,73.23489242,1064.471983,4809.941269,66.20653751,9.74362631,3.199906188,1.313255798,62.6722216,0.197208659,0.124989602,0.729321037,12
221896.027,617.1905301,0.843253259,28.37069557,140.7421892,146.8761956,53.83821717,2798.777256,71.9179147,1110.994021,4694.53639,80.30065756,16.16575723,24.97610888,2.921573392,40.07580863,0.194942179,0.110205162,0.536448213,12
2246452.967,2104.622692,10.84638747,61.30461017,138.9797926,143.2903494,3.771790673,2459.108523,65.72837499,1395.261848,3343.545074,58.34720556,6.504815405,18.46458007,0.623259912,53.22194088,0.183488906,0.1210357,0.920880265,12
5197726.774,3155.703232,33.874801,64.77210649,137.4541912,151.05855,82.64828919,3249.928332,78.1065015,864.478705,4614.029481,75.68907749,98.17399008,21.16221677,2.771691481,54.35861351,0.190439396,0.120169006,0.790525954,12
4765882.685,3088.681246,21.8548648,60.78541834,146.2264866,146.0960109,6.083228042,2748.730198,68.77864672,1282.172491,3299.544906,54.21195608,3.93195343,4.819759105,3.167248169,53.01374909,0.17886445,0.13053772,0.855647696,12
7262908.465,3846.743107,31.23558025,67.51800243,150.8694917,141.444098,25.12328243,2465.348979,62.2173726,1563.35967,3642.508216,58.5813065,11.06645985,11.18070697,1.770519595,65.92277692,0.2055108,0.114482685,0.776217116,12
4042476.365,2638.314586,18.48924487,50.89763444,150.2658954,141.114542,1.530833098,2382.349902,61.52359004,1580.051294,3211.045541,57.49654196,3.895244196,9.460118828,2.420860533,57.31303888,0.181524753,0.112136898,0.751464172,12
11374909.01,4850.957192,55.12904784,78.75753043,149.3365774,149.3088656,7.739839793,2971.167175,77.89053533,861.0096082,4729.253406,64.71836398,8.25873639,5.428456295,3.078649409,49.86965148,0.189665353,0.118825728,0.905637874,12
188579.9319,589.8070363,0.670878559,30.02631011,146.2489172,142.4605832,19.19091158,2907.102079,73.68392261,1067.012601,4609.419423,61.73764989,12.64214456,9.637011005,3.989050558,43.32374774,0.177922541,0.120601401,0.52069377,12
8960278.293,4091.442876,44.60940254,78.31175331,140.4801142,152.4263219,6.568542967,2661.983707,63.56418234,1370.738903,3446.288108,57.54497874,5.992697674,0.052803943,0.113306698,45.34111565,0.174912973,0.137021875,1.031991255,12
253478.7021,683.5884201,0.773754912,35.31644011,144.5464693,151.4258826,3.895831711,2455.33589,64.68829691,1401.711745,3459.07396,57.67255717,4.631111472,13.87042955,1.572589274,61.6492212,0.170036237,0.10575283,0.839747539,12
10444045.08,4357.61088,54.0583295,87.61348573,144.376681,146.5194969,13.63785649,2615.7518,71.21549726,1184.503614,3485.208386,58.84388253,0.830010729,18.51599856,1.451032288,57.07361299,0.176784175,0.126651442,0.895066085,12
4765882.685,3088.681246,21.8548648,60.78541834,146.2264866,146.0960109,6.083228042,2748.730198,68.77864672,1282.172491,3299.544906,54.21195608,3.93195343,4.819759105,3.167248169,53.01374909,0.17886445,0.13053772,0.855647696,12
7365155.481,3834.352125,34.23965391,65.46775317,138.8659704,139.9794317,25.22235398,2430.401714,59.69959238,1513.637825,3669.20007,60.24603879,10.796511,11.12085701,1.704678927,65.39938289,0.207359174,0.110114763,0.800915141,12
600063.5807,1078.972502,2.574650424,30.65764315,146.6578563,149.6751181,8.216052223,3026.896468,74.1440345,955.9818086,5141.183631,79.47148148,6.435746024,17.80916087,4.437738105,45.423573,0.1788923,0.114070548,0.467697344,12
12479664.79,4970.440466,56.36720611,92.95152498,150.3380267,147.4158095,28.2405384,2828.678204,71.2511946,1078.605398,4444.721558,61.13672086,7.049395608,10.74633753,3.981778669,65.2404575,0.194694254,0.108231732,0.932246346,12
2651423.846,2140.089709,13.11176106,40.95831588,142.0806679,148.713298,9.832345114,2624.156396,68.52564259,1204.905602,5411.027995,81.44424593,7.428654714,19.36598723,4.119486653,45.93825436,0.179321268,0.138997485,0.835883034,12
1065736.793,1438.219206,5.061911754,34.62796162,146.7321938,140.3379948,13.24988514,3220.42054,81.63695657,750.2428859,4670.030889,65.7740541,10.54687601,12.54532755,2.241448612,46.96682719,0.186701856,0.119043687,0.648762784,12
3661371.333,2720.459296,16.65221829,46.71853189,149.3793325,145.4818409,9.101580716,3060.155085,74.682155,1020.0134,4914.987196,67.65843313,8.814041489,16.46752911,1.022463391,52.7803873,0.208968351,0.108376302,0.804542579,12
1020721.854,1401.340436,4.096484706,31.94862906,139.6306067,145.7391449,7.71714737,2870.329041,77.67059272,963.7966167,5226.282082,65.19005321,11.07900675,16.86049087,2.129585712,43.60818345,0.206521489,0.111452427,0.747183255,12
7516581.645,3571.783867,31.91535264,65.09783157,149.0385385,150.9210128,5.15715125,2614.793092,71.29681861,1249.118481,3470.239863,55.45333598,4.497584983,8.193114994,2.016968684,60.16223964,0.230465294,0.125290373,1.760862157,12
813415.7783,1230.588605,3.312616271,58.64526609,137.3851134,149.2944101,6.486518155,2829.996774,67.18180691,1241.591548,4707.658191,64.70177238,5.517503055,2.273891492,4.13292216,339.1781153,0.184434335,0.114244741,1.091621307,12
4702033.981,3092.100666,22.05764534,48.54301366,144.6692738,144.3556535,8.075433269,3058.503889,82.03611063,863.2950608,4608.107886,76.73487762,11.68618975,16.72179929,6.687296621,39.02821339,0.202927931,0.112603473,0.457911149,12
6070564.545,3608.04272,26.75234931,74.93521526,142.6468379,138.6768883,17.45972981,2971.552536,77.2409699,929.7214829,5038.752733,66.4673181,7.6536804,6.016518097,0.501670511,258.7153221,0.196073366,0.123624236,0.798495562,12
8802682.885,3949.348637,43.47587416,75.80361023,140.9257151,148.5781271,5.942076821,3046.993897,79.27862367,893.7007454,5017.841551,76.4107126,8.08041844,19.04026524,4.22216431,47.67463426,0.178979896,0.108566767,0.45569847,12
1955532.481,2020.008662,11.04815427,44.74528944,138.3614492,153.1136501,99.75562796,2749.061724,72.15326029,1056.710524,5367.685335,81.02020542,99.91101538,12.80266925,2.538794968,69.30857444,0.293529946,0.130764891,0.980564348,12
4082719.183,2805.615168,20.24008908,52.08964524,143.3077452,144.0046239,3.796735454,2458.306696,61.99416215,1459.102338,3436.817817,54.44872916,4.481426697,20.11537165,3.963005738,41.45471542,0.163792482,0.12840745,0.876256318,12
5273469.03,3109.532657,26.41392691,72.34719624,148.1113828,149.707034,12.64298339,2909.930852,69.40544979,1139.364943,5115.219001,80.42634552,10.91299736,2.416668754,2.740442196,79.74364741,0.194422175,0.128586069,0.950309157,12
185595.0344,569.972574,0.613699373,31.55646218,140.3019473,141.9462649,7.449150638,2814.54736,75.14054012,1153.936451,4565.892505,65.15500627,3.795809163,11.622908,4.273319523,54.19133617,0.173842603,0.127209256,0.494506745,12
255112.2543,654.9192567,0.784494359,36.20930522,146.1189485,143.7805029,3.888293667,2603.355149,62.63694478,1458.881844,3710.945018,61.37412465,4.658610815,14.76753919,1.546704272,64.14591449,0.167586289,0.10944931,0.844336177,12
8006494.517,3899.158703,40.42422928,69.14131988,147.8943728,148.7229212,9.156064622,2980.273877,73.16451724,1032.531003,4954.563572,63.4415816,10.23971554,7.879931942,2.759859907,59.656304,0.204646193,0.114738899,1.008621178,12
2338147.187,2192.330205,17.51543131,52.22458199,137.8298846,140.527914,50.6262989,3008.768928,77.28144883,856.6763694,5505.101781,84.87048389,73.31844648,12.9687906,3.168833782,53.49966339,0.167572533,0.106317872,0.974826661,12
1190193.874,1458.289979,5.135131002,33.51276547,147.9408579,142.0204684,17.22189975,2771.413208,72.17490499,1014.679128,5291.768229,82.59289806,46.41049959,19.34964675,5.690631736,57.77882814,0.768340758,0.468445417,0.561801977,12
643383.8562,1074.082268,2.488647712,28.59152717,141.1231436,147.3238896,8.527002963,3093.775875,73.47609496,1014.85232,5393.376698,79.93065499,6.272846431,17.34445032,4.192310545,44.03044376,0.185788611,0.11344016,0.509047395,12
1397139.566,1648.323572,6.655710833,34.96023418,142.3693513,141.5658049,10.45703611,2753.909996,71.91407407,1069.575021,4953.661585,77.47288198,8.646397939,5.78889052,2.486543269,43.14202556,0.18083398,0.114327426,0.508801176,12
7262908.465,3846.743107,31.23558025,67.51800243,150.8694917,141.444098,25.12328243,2465.348979,62.2173726,1563.35967,3642.508216,58.5813065,11.06645985,11.18070697,1.770519595,65.92277692,0.2055108,0.114482685,0.776217116,12
1266674.994,1529.271217,5.22792223,38.48562228,137.6426716,151.3127426,6.181826434,2527.211576,63.09060777,1481.58963,3300.145945,55.06005565,9.235669049,14.98869784,1.285809019,46.75850127,0.195330971,0.104809844,0.745471666,12
8960278.293,4091.442876,44.60940254,78.31175331,140.4801142,152.4263219,6.568542967,2661.983707,63.56418234,1370.738903,3446.288108,57.54497874,5.992697674,0.052803943,0.113306698,45.34111565,0.174912973,0.137021875,1.031991255,12
128355.591,484.0023851,0.343132247,33.80524022,149.7702217,149.0928811,10.32782203,2927.057712,72.23405067,1038.149612,4677.405972,63.49583518,10.27627151,2.253909824,1.122162788,66.03264997,0.185686382,0.12710981,0.830499315,12
4745344.42,3186.525848,25.02041268,54.45281599,139.3636393,139.1465447,7.791046907,3006.4447,73.07834716,958.0086824,5336.489544,80.04996757,10.32479466,25.71283312,5.223244677,52.18286278,0.165424317,0.123162086,0.48990507,12
4895676.427,2849.618212,21.9090116,49.81715235,137.2734956,138.7922471,7.901880241,2957.751448,75.95412313,814.6070288,4706.125831,75.81690023,11.56898155,16.67995356,6.36211891,40.37427425,0.196423659,0.109603924,0.441832882,12
3040133.046,2357.240278,14.16120425,40.88471714,143.159292,148.7463284,10.51761312,2946.881711,74.18534544,1078.003868,4910.306575,78.20158125,9.531255859,11.04141914,4.093728258,44.38578706,0.182945646,0.105106906,0.483463087,12
5630762.92,3048.813213,23.72112714,55.22815838,140.044198,141.6939221,10.45272981,2914.676184,76.13434538,960.0761523,4475.515924,56.38964582,8.447790885,9.390347017,4.518248031,40.65355716,0.187131372,0.120663201,0.592832693,12
2201831.188,2065.853331,10.72651674,41.63826021,140.2634827,146.4130173,7.414599857,2841.255411,71.03976494,1117.203878,4896.572261,75.80237302,6.176634556,7.657451026,2.80802109,59.00458189,0.172233092,0.114456752,0.894940298,12
984623.1075,1391.360692,4.060968594,44.83327488,151.3341062,141.9145896,21.31789378,2756.109804,68.98363644,1091.321485,4651.594824,56.85208181,10.87342053,11.01466554,2.692354626,50.39995454,0.17233815,0.122002637,0.585780875,12
8714791.113,4103.084666,42.91665083,73.9824797,148.6508177,140.9447067,4.902160778,2354.179635,60.74753576,1502.235664,3768.593608,60.65324035,4.615361362,8.949502823,1.624180302,60.5214447,0.186176421,0.108519781,0.809641785,12
9931662.774,4334.325577,48.34886365,104.1523654,141.7685393,139.7384773,5.34566522,2689.776673,70.15801083,1293.255215,3287.262011,55.44947906,4.576197405,12.25558646,0.41266554,253.1672869,0.181637286,0.119039614,0.907329904,12
4731475.062,2981.669488,22.46110804,60.31482796,144.8439162,143.052932,5.914361527,2385.716503,59.77772511,1484.508455,3696.914119,59.06319129,4.538286861,11.91034742,1.518596317,70.61686737,0.200850493,1.919158394,0.762173653,12
201007.5387,585.425444,0.632630844,31.89788426,147.8855522,151.0903303,10.38592024,2833.485316,68.23177736,1247.323275,4753.202524,61.97395728,7.496274455,0.047621395,0.113097116,54.00003928,0.196676916,0.120499997,1.214276685,12
4792765.417,2947.44999,23.74019115,51.76541909,149.3113775,149.6322069,8.076972292,3207.126112,76.94034904,860.331682,4464.240706,79.20931369,10.66805821,16.04141,6.727647882,41.09391466,0.201343881,0.105710936,0.44206892,12
2227609.52,2040.473408,9.277635165,54.26210245,140.4225746,139.1073302,8.35264571,2976.706174,76.67178274,1068.745777,4746.622252,61.88268372,6.221846565,8.370885419,3.536176472,66.93674373,0.19320195,0.105844115,0.732313636,12
6164194.769,3566.300663,28.69880982,65.46362863,140.0778569,147.0923578,7.565224861,3029.812687,76.96728883,1056.753297,4977.703475,63.56220029,11.14748528,8.170005918,4.437344473,53.53705071,0.192826853,0.129022908,0.535606251,12
643383.8562,1074.082268,2.488647712,28.59152717,141.1231436,147.3238896,8.527002963,3093.775875,73.47609496,1014.85232,5393.376698,79.93065499,6.272846431,17.34445032,4.192310545,44.03044376,0.185788611,0.11344016,0.509047395,12
10444045.08,4357.61088,54.0583295,87.61348573,144.376681,146.5194969,13.63785649,2615.7518,71.21549726,1184.503614,3485.208386,58.84388253,0.830010729,18.51599856,1.451032288,57.07361299,0.176784175,0.126651442,0.895066085,12
984623.1075,1391.360692,4.060968594,44.83327488,151.3341062,141.9145896,21.31789378,2756.109804,68.98363644,1091.321485,4651.594824,56.85208181,10.87342053,11.01466554,2.692354626,50.39995454,0.17233815,0.122002637,0.585780875,12
11651993.57,4670.218899,55.42933807,85.19983902,138.8124608,152.5482736,28.03177102,2931.280604,69.19122101,1122.123956,4551.900717,58.77965034,6.846921536,11.53970693,3.828135351,64.81941861,0.194726882,0.111501723,0.933201039,12
765812.3134,1277.836706,3.50622778,41.33754952,145.8640938,151.2974704,101.1393055,3369.696884,91.51541705,510.3764536,6039.472609,75.69698931,100.8318929,28.10325717,2.688804504,56.20023249,0.178490921,0.105912436,5.745442731,12
957484.0798,1303.312935,4.198720705,43.74942579,141.6395774,150.8171824,20.9629946,2792.913084,69.21870544,1086.654326,4430.641079,61.07514952,10.57755266,10.93807474,2.566230872,47.71241766,0.178572634,0.120249551,0.63380604,12
7347913.533,3814.042692,33.29310372,63.27508606,142.4746881,148.6547307,25.9744123,2455.333431,62.87656876,1476.156767,3488.777447,58.84077265,10.80136604,11.49509626,1.810863532,64.40281377,0.194885745,0.10793257,0.753243055,12
8863918.627,4080.951702,42.58268044,79.64163275,147.3101787,146.9394711,4.663538144,2507.125256,62.69179805,1500.670004,3530.66626,57.64436124,4.403749266,8.738462575,1.621096496,61.21163701,0.188896891,0.10726425,0.858413504,12
10849112.77,4851.669106,52.95194126,84.33311559,147.0292201,139.88096,7.816145672,2986.121175,77.27689946,942.8228524,4984.535107,65.02787871,8.516651402,5.623813739,3.078174199,51.72933554,0.183346044,0.130705248,0.845543613,12
3570688.763,2532.940692,17.31615063,44.17275884,138.993178,145.6897748,10.69682057,3039.836135,80.49357642,861.4123085,4385.955238,72.71840931,3.882743803,11.11308411,5.91342672,41.83549202,0.455008107,0.252396641,0.47260162,12
11543294.04,4592.892544,56.24977444,92.98166892,142.0466713,145.9915358,26.99336555,2767.666227,69.84261225,1089.601817,4593.341277,61.5455139,7.050930199,10.99312821,4.064927866,65.99859482,0.185403144,0.108159084,0.911588117,12
4112900.697,2715.853953,20.74326836,62.74550677,142.0215554,149.1224062,12.15180624,2863.622667,73.11124017,1044.681927,4901.679988,64.23222192,8.796833773,12.17968591,2.337593181,77.54279661,0.178486586,0.12679591,0.885350836,12
386531.3343,817.9587816,1.474527756,51.99719435,147.3993092,139.5242467,7.747018263,2700.797567,69.12900218,1055.013213,5296.213072,77.87439734,10.00212391,0.877026548,0.402127995,136.7704376,0.188351125,0.112350196,1.681526254,12
242115.5221,669.756509,0.811154515,31.18587466,148.4357651,143.5623593,54.59057166,2946.373207,70.63565408,1054.609786,4574.146456,59.98459721,53.3279327,6.936888265,1.025644411,57.7806885,0.184009677,0.112123986,1.108041202,12
7301261.194,3623.482762,34.53773801,66.81371383,139.4420663,139.1827353,4.484804748,3155.439175,76.63429829,826.228054,4456.504105,75.4906442,2.389031856,11.22856597,9.639923407,60.0096379,0.206018106,0.104816659,1.13960146,12
11374909.01,4850.957192,55.12904784,78.75753043,149.3365774,149.3088656,7.739839793,2971.167175,77.89053533,861.0096082,4729.253406,64.71836398,8.25873639,5.428456295,3.078649409,49.86965148,0.189665353,0.118825728,0.905637874,12
1618512.801,1819.830397,7.306442494,44.85315936,139.2394825,143.4124802,7.844658201,2807.540088,73.05864809,1019.526841,5067.992707,63.05294814,7.177926815,3.379073498,0.57968422,57.60543353,0.195772077,0.118735063,0.755322758,12
911776.4619,1388.366255,3.87874303,42.63749559,137.4323479,140.9639224,20.45963784,2711.639561,74.76192582,1122.084374,4492.731736,56.07060846,10.33783719,10.83315041,2.676276394,46.55334963,0.182011773,0.124556937,0.589885436,12
9672539.064,4222.243925,50.12600936,100.1368703,145.0702671,152.6963285,5.184372073,2540.351657,66.35877439,1293.006295,3447.471696,53.16647938,4.542024995,12.35333139,0.408669686,265.9460902,0.179801675,0.122213135,0.834378731,12
8714791.113,4103.084666,42.91665083,73.9824797,148.6508177,140.9447067,4.902160778,2354.179635,60.74753576,1502.235664,3768.593608,60.65324035,4.615361362,8.949502823,1.624180302,60.5214447,0.186176421,0.108519781,0.809641785,12
2471013.2,2216.054814,13.18821384,42.4652891,150.1393699,149.6531236,99.11799248,3101.019108,78.30752263,747.7771198,5217.788222,67.97822647,73.91285715,17.26474458,1.393999692,58.02897298,0.194742581,0.111401762,0.806501153,12
128355.591,484.0023851,0.343132247,33.80524022,149.7702217,149.0928811,10.32782203,2927.057712,72.23405067,1038.149612,4677.405972,63.49583518,10.27627151,2.253909824,1.122162788,66.03264997,0.185686382,0.12710981,0.830499315,12
5273469.03,3109.532657,26.41392691,72.34719624,148.1113828,149.707034,12.64298339,2909.930852,69.40544979,1139.364943,5115.219001,80.42634552,10.91299736,2.416668754,2.740442196,79.74364741,0.194422175,0.128586069,0.950309157,12
643383.8562,1074.082268,2.488647712,28.59152717,141.1231436,147.3238896,8.527002963,3093.775875,73.47609496,1014.85232,5393.376698,79.93065499,6.272846431,17.34445032,4.192310545,44.03044376,0.185788611,0.11344016,0.509047395,12
4505822.337,3128.826421,22.55037258,57.5987425,138.5363807,142.2947522,6.10685854,2464.860523,62.87993089,1501.352494,3654.390954,58.59995919,4.55638307,11.47331448,1.453542556,69.91046858,0.205489735,1.879967632,0.721130723,12
2246452.967,2104.622692,10.84638747,61.30461017,138.9797926,143.2903494,3.771790673,2459.108523,65.72837499,1395.261848,3343.545074,58.34720556,6.504815405,18.46458007,0.623259912,53.22194088,0.183488906,0.1210357,0.920880265,12
5298637.926,3084.452113,25.00238549,52.46343873,149.9350664,152.8915008,11.03762695,2916.953102,76.14412333,975.0433777,4591.0193,58.06636458,7.958826437,9.810655452,4.442642785,40.36908157,0.185740677,0.121237108,0.566567739,12
561819.0193,1007.224887,2.364145094,38.47522277,147.8643599,150.288434,10.10457009,2794.87543,71.82452172,1051.914294,5151.937192,78.92242579,6.829497942,10.53757818,1.630287077,63.15657265,0.182000111,0.119741968,1.013308773,12
9540495.344,4526.476045,77.16999974,112.2339718,142.2893514,139.5241113,95.84221171,3096.317304,78.19554186,710.222329,5470.255234,78.53000223,101.3968614,10.31133941,3.919156103,47.14200969,0.193323615,0.133893932,0.520670679,12
813415.7783,1230.588605,3.312616271,58.64526609,137.3851134,149.2944101,6.486518155,2829.996774,67.18180691,1241.591548,4707.658191,64.70177238,5.517503055,2.273891492,4.13292216,339.1781153,0.184434335,0.114244741,1.091621307,12
9498532.906,4397.13905,47.96033241,77.06672278,149.4093163,145.1145185,6.679474747,3156.993149,79.19083667,917.3604926,5327.891558,76.04080893,6.665932077,9.423747938,4.010769829,55.34534151,0.183757107,0.104699409,0.486341861,12
8989211.73,4151.81744,44.61070013,73.30126267,147.2736388,141.8406816,12.93976431,2858.453673,72.07973894,1064.360671,4545.738222,61.90331534,11.41739376,2.517696726,5.436863798,73.64888249,0.175351605,0.122165896,0.803039761,12
1344248.123,1503.241727,6.559613177,33.57845024,146.0953462,141.4397938,9.818553036,2694.794875,71.55866789,1129.91923,4552.009581,75.48985566,8.220263593,5.570578806,2.65261526,45.97305463,0.181549548,0.108629298,0.516587169,12
11651993.57,4670.218899,55.42933807,85.19983902,138.8124608,152.5482736,28.03177102,2931.280604,69.19122101,1122.123956,4551.900717,58.77965034,6.846921536,11.53970693,3.828135351,64.81941861,0.194726882,0.111501723,0.933201039,12
1851879.809,1996.782255,9.191911083,52.21556883,137.4463196,147.8626982,8.646461749,2730.673924,67.77219416,1282.123273,3611.292876,59.30753276,2.361402761,4.307693273,0.798135548,71.12021111,0.190799621,0.122669939,1.085817488,12
2982895.873,2455.026306,14.39447021,40.04487659,146.9306012,148.3542592,9.996363151,2912.458688,71.4317667,1096.895039,4985.259734,81.93729984,9.24926655,11.33275484,4.298394403,46.3636171,0.186754938,0.1125919,0.486691134,12
566306.7908,980.7806118,2.323512455,38.15144092,139.7482399,148.1295589,10.91197579,2769.849526,74.66538456,1114.105755,4909.627037,79.28290072,7.136581324,11.1336307,1.534469314,61.79440991,0.196685081,0.121077128,0.993461092,12
3570688.763,2532.940692,17.31615063,44.17275884,138.993178,145.6897748,10.69682057,3039.836135,80.49357642,861.4123085,4385.955238,72.71840931,3.882743803,11.11308411,5.91342672,41.83549202,0.455008107,0.252396641,0.47260162,12
601496.8886,1009.236665,2.548317818,29.14847825,147.4710922,140.4382658,4.721835636,2899.140862,76.39712585,1066.09628,5073.323277,78.36616713,3.883422758,13.68769343,4.804039996,41.66293315,0.183587329,0.112382177,0.526726996,12
2630637.49,2319.974862,12.80753115,43.34620966,137.8029627,152.0969509,9.68156456,2642.364312,66.87346469,1255.519083,4916.17003,76.55897865,7.948697614,19.94959811,4.344489626,44.484526,0.169483038,0.139123508,0.912476695,12
1211703.695,1371.404687,5.121862007,33.72313632,138.6578823,141.1399644,16.74998497,2913.008903,74.42548626,1050.313584,5548.370273,82.05195605,43.15287735,20.09828708,6.003707556,59.5089439,0.755018281,0.475790082,0.583349144,12
4711514.245,3037.47086,24.56928451,59.81521925,148.2422784,143.8909774,21.49240763,2825.734655,71.24264276,1211.095142,5344.084895,79.65046539,16.73027969,13.46238742,3.441143981,54.17145097,0.384002322,0.10798423,1.251311272,12
984623.1075,1391.360692,4.060968594,44.83327488,151.3341062,141.9145896,21.31789378,2756.109804,68.98363644,1091.321485,4651.594824,56.85208181,10.87342053,11.01466554,2.692354626,50.39995454,0.17233815,0.122002637,0.585780875,12
957484.0798,1303.312935,4.198720705,43.74942579,141.6395774,150.8171824,20.9629946,2792.913084,69.21870544,1086.654326,4430.641079,61.07514952,10.57755266,10.93807474,2.566230872,47.71241766,0.178572634,0.120249551,0.63380604,12
561819.0193,1007.224887,2.364145094,38.47522277,147.8643599,150.288434,10.10457009,2794.87543,71.82452172,1051.914294,5151.937192,78.92242579,6.829497942,10.53757818,1.630287077,63.15657265,0.182000111,0.119741968,1.013308773,12
1209215.886,1487.442297,4.977321749,33.55279979,151.2084396,150.6726899,9.28738299,3068.949539,79.47182918,925.4231363,5489.311329,77.93839846,7.386918588,20.2097515,4.155274607,54.34282314,0.182820467,0.119216082,0.55446048,12
5009229.091,2842.000161,34.78851481,72.02820595,144.4105167,140.4964074,51.15051636,3175.19168,82.54816607,714.3068878,5427.184247,71.08834343,41.02381486,16.19306411,3.839946031,48.46540396,0.180027055,0.109878661,6.846812717,12
11047385.07,4782.861336,52.97559461,84.959237,145.7918882,144.8131416,10.38620779,2837.703623,71.70385448,961.2927373,5465.461548,78.13937024,5.500643239,17.2304369,3.267170619,55.78725522,0.178336354,0.104436551,0.600370693,12
724468.0646,1173.374834,3.07058501,39.68534436,140.8563938,151.3398148,99.80104741,3116.695118,80.10432621,814.6252296,4687.824649,62.01635408,70.3547002,11.06100614,2.367371358,58.84124261,0.194023244,0.136611436,0.502954362,12
1020721.854,1401.340436,4.096484706,31.94862906,139.6306067,145.7391449,7.71714737,2870.329041,77.67059272,963.7966167,5226.282082,65.19005321,11.07900675,16.86049087,2.129585712,43.60818345,0.206521489,0.111452427,0.747183255,12
6622365.935,3605.608155,28.28154258,65.97485708,146.4769285,151.7604645,7.339498677,2785.845839,71.48837367,1017.900506,4959.161862,63.90620602,11.50480784,8.64974574,4.572279441,52.4359524,0.189240605,0.124675253,0.536051105,12
1943093.607,1906.031525,10.27188653,46.17401034,140.5547828,145.2577275,102.0653469,2738.934569,74.96261346,1103.173475,5309.232378,82.96033379,98.83270867,12.15215419,2.511127798,65.74835422,0.284153622,0.12645062,0.989683293,12
4635605.09,2861.394221,23.69336026,49.84779303,139.5310864,144.4722863,7.719298725,2978.659372,76.57256944,864.3671743,4555.300635,74.27853922,11.72731907,16.87508657,6.616388862,41.09424458,0.201803762,0.113558346,0.438872848,12
4042476.365,2638.314586,18.48924487,50.89763444,150.2658954,141.114542,1.530833098,2382.349902,61.52359004,1580.051294,3211.045541,57.49654196,3.895244196,9.460118828,2.420860533,57.31303888,0.181524753,0.112136898,0.751464172,12
4548049.296,2855.61301,22.98496231,54.55869301,143.9043594,141.3691108,7.564246615,2868.042511,77.95405232,1005.673079,5248.735971,80.86079835,7.918534263,18.11118458,2.936111204,47.00056641,0.18679558,0.12971288,1.0807524,12
1013422.557,1379.507275,4.676831131,35.57574644,144.2452215,149.8982289,5.632928468,3250.655848,77.39088947,805.3241363,5359.228648,83.26785583,6.459076501,22.39734138,1.161408152,48.87032902,0.1983687,0.124631367,0.716649631,12
408562.4837,804.2339049,1.42604576,54.34379243,148.1780556,140.1802544,8.176867724,2807.773041,73.26458312,1104.767522,5193.94174,77.1030217,9.438401037,0.934168634,0.425266364,138.589542,0.181154866,0.109501581,1.590864048,12
